loan_id,age,education,proof_submitted,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default
4389,38,2,Aadhar,675996,896736,2,0,0,0
4390,46,2,Aadhar,654228,820776,3,2,0,1
4391,33,2,Aadhar,568188,837588,3,3,0,1
4392,48,1,Aadhar,867804,1046400,0,0,0,1
4393,27,1,VoterID,669756,771660,2,2,0,0
4394,44,1,Aadhar,746556,966864,0,0,0,0
4395,26,1,Aadhar,780060,1293912,2,2,0,0
4396,25,2,PAN,598536,819828,0,0,0,0
4397,48,2,Aadhar,700956,876552,5,2,0,0
4398,48,2,Aadhar,691560,841656,0,0,0,1
4399,30,1,Aadhar,688308,788508,0,0,0,0
4400,37,2,Aadhar,746556,864000,15,8,0,0
4401,26,2,Aadhar,445668,579000,2,2,0,0
4402,27,2,VoterID,648156,1456944,0,0,0,1
4403,36,2,Driving,1083900,1290000,26,13,0,0
4404,25,2,Aadhar,719364,889848,4,2,0,1
4405,42,2,PAN,640188,912000,3,3,0,0
4406,36,1,Aadhar,794856,1041048,0,0,0,1
4407,32,1,Aadhar,580188,849600,0,0,0,1
4408,26,1,Aadhar,571740,703800,0,0,0,1
4409,37,2,Aadhar,615636,890940,6,2,0,0
4410,30,2,Aadhar,576588,707400,4,4,0,0
4411,47,2,Aadhar,698700,847452,10,4,0,1
4412,42,2,Aadhar,393948,723120,7,2,0,0
4413,39,2,Aadhar,548220,823392,0,0,0,0
4414,48,1,Aadhar,673068,829200,5,2,0,0
4415,49,1,PAN,678552,827712,6,3,0,0
4416,28,1,Aadhar,401268,564000,0,0,0,1
4417,49,2,VoterID,556188,858840,0,0,0,1
4418,27,1,Aadhar,696708,839532,2,0,0,0
4419,25,2,Aadhar,837804,1501860,0,0,0,1
4420,49,1,Aadhar,673908,816960,0,0,0,1
4421,26,1,Aadhar,758556,936000,0,0,0,0
4422,26,1,Aadhar,469104,919116,0,0,0,0
4423,25,1,Aadhar,565788,691428,0,0,0,1
4424,45,2,Aadhar,739356,847680,0,0,0,0
4425,34,2,PAN,861804,1311432,0,0,0,0
4426,29,1,Aadhar,766584,925344,2,2,0,1
4427,45,1,Aadhar,710556,927048,0,0,0,0
4428,45,2,Aadhar,774984,992400,2,0,0,0
4429,34,1,Aadhar,731472,876000,5,3,0,1
4430,37,1,Aadhar,654108,816420,0,0,0,1
4431,26,2,Aadhar,584136,868200,0,0,0,1
4432,33,2,Aadhar,766584,1012464,3,3,0,0
4433,29,1,Aadhar,457692,837564,5,4,0,0
4434,47,1,Aadhar,846204,924564,5,0,0,1
4435,33,2,Aadhar,767364,1028736,2,0,0,1
4436,47,2,Aadhar,698964,858600,0,0,0,0
4437,36,1,Aadhar,663108,817488,0,0,0,1
4438,33,1,Aadhar,638436,732972,4,3,0,0
4439,32,2,Aadhar,657108,840324,0,0,0,1
4440,35,2,Aadhar,704556,930216,0,0,0,1
4441,26,1,Aadhar,672156,835620,0,0,0,0
4442,38,1,Aadhar,778584,877956,2,2,0,0
4443,26,2,Aadhar,490728,817092,0,0,0,1
4444,27,2,Aadhar,606936,842940,3,3,0,0
4445,31,2,Aadhar,781584,1098192,0,0,0,1
4446,47,2,Aadhar,632796,788448,0,0,0,1
4447,26,1,Aadhar,758556,1044108,0,0,0,1
4448,45,1,Aadhar,716400,927600,4,0,0,0
4449,32,1,Aadhar,443268,620400,0,0,0,0
4450,33,1,Aadhar,609636,858672,5,4,0,1
4451,50,1,Aadhar,653832,845472,0,0,0,0
4452,26,2,Aadhar,841476,1245288,0,0,0,0
4453,36,2,Aadhar,687108,821580,3,2,0,1
4454,39,2,PAN,663108,758580,2,0,0,1
4455,35,2,Aadhar,710556,872328,4,4,0,1
4456,47,1,Aadhar,705108,804000,0,0,0,0
4457,32,2,VoterID,568188,875676,0,0,0,0
4458,32,2,Aadhar,996396,1432044,2,2,0,0
4459,35,2,VoterID,651108,1340280,0,0,0,1
4460,45,1,Aadhar,700308,799284,17,3,0,1
4461,47,1,PAN,461268,839184,5,5,0,0
4462,46,2,Aadhar,675108,828648,3,2,0,0
4463,25,1,Aadhar,697956,905976,0,0,0,1
4464,25,1,Aadhar,644436,818784,2,0,0,1
4465,26,2,Aadhar,568188,742908,0,0,0,1
4466,37,2,Aadhar,762624,1300956,3,2,0,1
4467,33,2,Aadhar,731400,975540,0,0,0,1
4468,47,1,Aadhar,654156,774360,0,0,0,1
4469,25,1,Aadhar,740556,954972,3,2,0,1
4470,35,1,PAN,612936,826092,2,2,0,0
4471,30,1,Aadhar,824520,900876,30,5,0,0
4472,27,1,Aadhar,766356,977892,0,0,0,1
4473,32,2,PAN,867804,1289160,0,0,0,1
4474,36,2,VoterID,528588,834684,0,0,0,0
4475,37,2,Aadhar,521328,737688,0,0,0,1
4476,36,2,Aadhar,658956,794340,5,5,0,0
4477,30,1,Aadhar,1063440,1476000,3,2,0,1
4478,49,2,Aadhar,936948,1387896,4,4,0,0
4479,32,2,Aadhar,702708,792708,2,0,0,0
4480,28,1,Aadhar,677508,903840,0,0,0,1
4481,22,,Aadhar,897012,1225284,0,0,0,1
4482,33,2,Aadhar,632796,792000,8,7,0,1
4483,43,2,Aadhar,968232,1404000,7,5,0,0
4484,42,2,Aadhar,900948,1020000,5,3,0,1
4485,45,2,Aadhar,565788,751332,0,0,0,0
4486,47,2,PAN,639156,841044,0,0,0,1
4487,29,2,Aadhar,760584,1720092,0,0,0,0
4488,29,1,Aadhar,858276,1176000,7,5,0,0
4489,39,1,PAN,913476,1072464,3,2,0,0
4490,40,1,Aadhar,758184,886404,2,0,0,1
4491,32,2,Aadhar,515664,773052,2,2,0,1
4492,29,2,Aadhar,577788,832800,2,2,0,1
4493,35,2,Aadhar,633636,818784,0,0,0,1
4494,39,2,Aadhar,597348,755184,2,2,0,0
4495,31,1,Aadhar,515928,806280,5,2,0,1
4496,30,1,VoterID,577740,842520,3,3,0,0
4497,42,2,Aadhar,544188,723144,0,0,0,0
4498,30,1,Aadhar,1121316,1256160,7,5,0,0
4499,48,2,Aadhar,702708,791988,2,0,0,0
4500,42,2,Aadhar,399408,747024,2,0,0,0
4501,38,2,Aadhar,484728,865500,0,0,0,0
4502,27,2,Aadhar,675108,1350264,0,0,0,0
4503,29,1,Aadhar,537612,711372,0,0,0,0
4504,31,1,Aadhar,589788,706176,0,0,0,1
4505,49,1,Aadhar,664308,759600,0,0,0,0
4506,29,2,Aadhar,648228,832788,0,0,0,0
4507,26,2,Aadhar,748956,1101240,0,0,0,0
4508,28,2,Aadhar,377808,1196700,0,0,0,1
4509,45,1,VoterID,731364,843024,2,2,0,1
4510,47,1,Aadhar,550668,809640,0,0,0,0
4511,30,2,VoterID,548940,998340,0,0,0,1
4512,37,1,Aadhar,511464,843768,3,3,0,0
4513,38,2,Aadhar,573588,768000,2,0,0,0
4514,35,2,Aadhar,588024,836436,3,2,0,1
4515,48,1,Aadhar,663108,771960,2,2,0,0
4516,37,2,Aadhar,648936,861000,3,3,0,0
4517,31,2,Aadhar,740556,962040,5,4,0,0
4518,28,1,Aadhar,563388,784428,3,3,0,1
4519,27,2,Aadhar,643668,822948,2,2,0,0
4520,34,2,Aadhar,487128,759780,23,11,0,0
4521,31,2,Aadhar,518520,855168,0,0,0,1
4522,39,1,Aadhar,586188,873600,0,0,0,0
4523,25,2,VoterID,731520,912156,0,0,0,0
4524,29,1,Aadhar,837804,1390212,0,0,0,1
4525,37,2,Aadhar,760188,991440,2,0,0,1
4526,44,2,Aadhar,683508,826536,0,0,0,1
4527,24,1,Aadhar,591240,758604,0,0,0,0
4528,46,1,Aadhar,751020,907200,2,0,0,0
4529,30,1,Aadhar,390000,674148,2,0,0,0
4530,29,2,Aadhar,1089060,1527720,0,0,0,0
4531,38,2,Aadhar,506520,771564,3,3,0,0
4532,48,1,Aadhar,921012,1254480,8,4,0,0
4533,27,2,Aadhar,592188,792000,0,0,0,0
4534,44,2,Aadhar,651636,792756,0,0,0,1
4535,29,1,Aadhar,649500,786528,2,2,0,0
4536,34,1,Aadhar,657108,923460,0,0,0,0
4537,33,1,Aadhar,841476,1026648,0,0,0,0
4538,48,2,Aadhar,708156,838044,5,4,0,0
4539,35,1,Aadhar,636936,817596,0,0,0,1
4540,37,1,Aadhar,714084,970800,0,0,0,0
4541,37,2,Aadhar,691908,897840,38,9,0,0
4542,31,2,Aadhar,719364,916524,2,2,0,0
4543,28,1,VoterID,597216,818280,0,0,0,1
4544,33,2,Aadhar,663108,805368,9,4,0,0
4545,33,2,PAN,938628,1307616,0,0,0,1
4546,29,1,Aadhar,998232,1360968,2,2,0,1
4547,49,1,Aadhar,643236,807660,0,0,0,1
4548,25,1,Aadhar,532908,712812,0,0,0,1
4549,29,2,Aadhar,702156,958200,0,0,0,1
4550,31,2,VoterID,621636,813048,0,0,0,0
4551,34,1,Aadhar,920556,1296048,3,0,0,1
4552,31,2,Aadhar,606084,823248,0,0,0,0
4553,47,2,Aadhar,627636,843348,2,2,0,0
4554,39,2,Aadhar,520728,750756,0,0,0,0
4555,37,1,Aadhar,820584,990000,0,0,0,1
4556,39,2,Aadhar,731364,828756,12,2,0,0
4557,47,2,Aadhar,654684,907884,0,0,0,1
4558,32,1,Aadhar,815628,1000536,0,0,0,0
4559,49,2,Aadhar,639636,955284,0,0,0,0
4560,38,1,Aadhar,661188,790956,8,4,0,1
4561,49,2,Aadhar,871476,1442304,0,0,0,1
4562,47,1,Aadhar,338748,678048,2,2,0,0
4563,28,2,Aadhar,825804,1230000,6,5,0,1
4564,24,2,VoterID,413808,942984,2,2,0,1
4565,34,1,Aadhar,852276,959664,8,4,0,0
4566,35,2,Aadhar,490776,678612,0,0,0,0
4567,35,2,Aadhar,672156,825600,7,5,0,1
4568,34,2,Aadhar,550188,819696,0,0,0,0
4569,27,1,Aadhar,731364,862620,3,3,0,0
4570,46,1,Aadhar,667908,897000,6,3,0,0
4571,29,2,Driving,861804,1327524,0,0,0,1
4572,47,2,Aadhar,592188,777420,4,3,0,0
4573,33,1,Driving,735756,896436,0,0,0,1
4574,42,1,Aadhar,547956,710016,2,0,0,1
4575,37,2,Aadhar,629088,754800,0,0,0,1
4576,33,1,Aadhar,743364,844800,4,4,0,0
4577,33,2,Aadhar,630948,909540,4,3,0,0
4578,26,1,Aadhar,600636,758760,0,0,0,0
4579,40,2,Aadhar,722556,996000,2,0,0,0
4580,27,2,Aadhar,600936,904968,3,3,0,1
4581,45,2,Aadhar,655428,825708,0,0,0,0
4582,31,1,Aadhar,529308,673392,2,0,0,0
4583,31,2,Aadhar,663108,996000,7,4,0,0
4584,27,1,Aadhar,822984,1021872,2,0,0,1
4585,39,1,Aadhar,654156,811836,14,9,0,0
4586,33,1,Aadhar,431292,742560,3,2,0,0
4587,41,2,Aadhar,615636,748296,0,0,0,1
4588,32,1,Aadhar,692844,857400,0,0,0,0
4589,34,1,Aadhar,641736,737640,0,0,0,0
4590,24,1,Driving,675108,834204,0,0,0,1
4591,47,2,Aadhar,568140,734412,0,0,0,1
4592,30,2,Aadhar,658308,850560,2,2,0,1
4593,34,1,Aadhar,508728,693252,5,3,0,0
4594,34,1,Aadhar,645108,818412,0,0,0,0
4595,37,2,Aadhar,719364,1179228,0,0,0,0
4596,45,2,Aadhar,520728,825600,9,2,0,0
4597,37,2,VoterID,704556,897684,6,3,0,0
4598,47,1,Aadhar,614796,768348,7,6,0,0
4599,35,2,Aadhar,647832,855852,5,3,0,0
4600,25,1,Aadhar,699108,1153212,0,0,0,1
4601,26,1,Aadhar,706308,842736,0,0,0,0
4602,48,1,Aadhar,695040,831624,0,0,0,1
4603,39,2,Aadhar,556188,914976,0,0,0,0
4604,26,1,Aadhar,944772,1157388,0,0,0,1
4605,29,1,PAN,377808,812688,0,0,0,0
4606,47,2,Aadhar,755364,959532,0,0,0,0
4607,42,2,Aadhar,657156,799200,0,0,0,0
4608,45,2,Aadhar,689676,869160,9,2,0,0
4609,33,2,Aadhar,766584,921252,2,2,0,0
4610,27,2,Aadhar,860004,1287300,0,0,0,0
4611,43,2,Aadhar,618432,751524,0,0,0,0
4612,30,1,Aadhar,782028,894432,0,0,0,0
4613,33,2,Aadhar,820584,966000,0,0,0,0
4614,37,2,Aadhar,557472,718356,2,0,0,1
4615,41,1,Aadhar,446868,796440,0,0,0,0
4616,46,1,Aadhar,860976,1287816,0,0,0,1
4617,34,1,Aadhar,660156,1160400,2,0,0,0
4618,34,2,Aadhar,672156,801720,0,0,0,1
4619,28,1,Driving,501528,799164,6,3,0,0
4620,42,2,VoterID,597636,732336,23,5,0,1
4621,33,1,Aadhar,684156,837684,4,2,0,1
4622,31,1,Aadhar,645516,831672,5,3,0,1
4623,29,2,VoterID,861804,1254420,12,3,0,1
4624,26,2,Aadhar,600936,751332,0,0,0,0
4625,29,2,Aadhar,648708,750744,0,0,0,1
4626,45,2,Aadhar,801600,905400,8,4,0,0
4627,48,1,Aadhar,737364,958812,2,2,0,0
4628,44,2,Aadhar,812028,982860,3,2,0,1
4629,40,1,VoterID,488520,691392,0,0,0,0
4630,37,2,Aadhar,662556,818796,4,2,0,1
4631,29,1,Aadhar,812184,948000,2,0,0,1
4632,38,2,Aadhar,618936,747612,2,0,0,1
4633,32,2,Aadhar,648156,839220,0,0,0,1
4634,26,2,Aadhar,612036,793428,0,0,0,0
4635,46,2,Aadhar,392328,783000,5,3,0,0
4636,43,1,Aadhar,393252,676476,15,0,0,1
4637,45,1,Aadhar,605040,728700,0,0,0,0
4638,46,2,Aadhar,562188,1035300,3,2,0,1
4639,27,1,Aadhar,830028,1422000,0,0,0,1
4640,32,1,Aadhar,545388,760464,0,0,0,0
4641,32,1,Aadhar,789384,1041540,0,0,0,0
4642,45,1,Aadhar,702108,815784,3,2,0,0
4643,50,1,Aadhar,521652,716172,2,0,0,0
4644,30,1,Aadhar,639636,781776,0,0,0,0
4645,32,2,PAN,707364,864336,0,0,0,1
4646,27,1,Aadhar,800472,1152108,0,0,0,1
4647,34,2,Aadhar,588036,786000,2,0,0,0
4648,25,1,Aadhar,532188,797940,5,4,0,1
4649,25,1,VoterID,872604,1601448,2,0,0,1
4650,47,2,Aadhar,551388,787512,0,0,0,0
4651,25,1,Aadhar,782028,1165212,2,2,0,1
4652,39,2,Aadhar,639036,735660,12,2,0,0
4653,26,1,Aadhar,586188,804552,2,0,0,0
4654,26,2,Aadhar,359532,978984,0,0,0,0
4655,36,1,Aadhar,835404,1132920,0,0,0,0
4656,37,2,Aadhar,835164,1069044,2,2,0,1
4657,28,2,Aadhar,520728,821520,0,0,0,1
4658,39,1,Aadhar,711108,860052,0,0,0,1
4659,47,1,Aadhar,690708,856704,4,4,0,0
4660,46,2,Aadhar,1007196,1200000,2,2,0,1
4661,32,2,Aadhar,475128,831096,0,0,0,0
4662,43,2,Aadhar,867804,1239528,0,0,0,1
4663,37,2,Aadhar,553740,859320,0,0,0,1
4664,49,2,Aadhar,822372,998316,0,0,0,1
4665,49,2,VoterID,454368,795576,0,0,0,0
4666,32,2,VoterID,556188,938880,0,0,0,0
4667,48,1,Aadhar,576588,793992,0,0,0,0
4668,24,,VoterID,927012,1273032,0,0,0,1
4669,44,2,Aadhar,690156,978528,7,3,0,0
4670,26,1,Aadhar,671508,839832,2,0,0,1
4671,48,2,VoterID,645636,779844,41,9,0,0
4672,41,2,Aadhar,300348,526560,0,0,0,0
4673,47,2,Aadhar,719364,928800,4,2,0,1
4674,49,2,Aadhar,786024,935352,0,0,0,0
4675,45,2,Aadhar,649572,813492,2,0,0,0
4676,33,2,Aadhar,735756,879408,0,0,0,1
4677,34,2,Aadhar,588936,783000,0,0,0,0
4678,39,2,VoterID,648000,907500,0,0,0,1
4679,46,1,Aadhar,457692,812280,35,7,0,0
4680,43,2,Driving,664668,921948,4,3,0,1
4681,37,1,Aadhar,725364,891600,0,0,0,0
4682,35,2,Aadhar,576696,812376,0,0,0,0
4683,32,1,Aadhar,450000,680664,0,0,0,0
4684,35,2,Aadhar,822828,1041468,2,2,0,1
4685,29,1,VoterID,556188,820428,4,3,0,0
4686,25,,Aadhar,814584,956604,9,6,0,0
4687,36,2,VoterID,802584,1127304,5,3,0,1
4688,36,2,Aadhar,867804,1162320,0,0,0,0
4689,37,1,Aadhar,525852,696900,7,3,0,1
4690,46,1,VoterID,648156,856632,8,7,0,0
4691,26,1,Aadhar,645636,796776,0,0,0,1
4692,34,1,Aadhar,708156,856224,0,0,0,0
4693,41,1,Aadhar,609072,789900,0,0,0,1
4694,24,,Aadhar,449268,609432,0,0,0,1
4695,25,1,Aadhar,784584,991296,0,0,0,1
4696,45,2,Aadhar,544188,812736,14,5,0,0
4697,37,1,Aadhar,798984,1021428,0,0,0,0
4698,41,2,Aadhar,657108,800652,0,0,0,0
4699,48,1,Aadhar,679200,794088,10,4,0,0
4700,39,1,Aadhar,365808,515280,3,3,0,1
4701,48,2,Aadhar,705108,841068,6,2,0,1
4702,46,1,Aadhar,520728,673020,15,4,0,1
4703,24,,Aadhar,644556,737640,0,0,0,1
4704,34,2,Aadhar,545388,804744,3,2,0,0
4705,36,2,Aadhar,626388,760644,7,4,0,0
4706,39,1,VoterID,580188,789960,2,2,0,0
4707,30,2,Aadhar,629736,1099152,0,0,0,0
4708,36,2,VoterID,745764,856320,2,2,0,0
4709,31,1,Aadhar,685308,858000,7,0,0,0
4710,28,2,Aadhar,544188,825456,0,0,0,0
4711,48,1,Aadhar,654708,765372,4,3,0,1
4712,26,1,VoterID,618036,799164,0,0,0,0
4713,42,2,Aadhar,720564,916776,0,0,0,1
4714,49,,Aadhar,661908,777948,14,6,0,1
4715,37,2,Aadhar,657108,764292,2,0,0,1
4716,27,2,Aadhar,1090968,1415496,0,0,0,0
4717,31,2,Aadhar,742956,894000,0,0,0,1
4718,45,2,Aadhar,654000,798000,0,0,0,1
4719,45,1,Aadhar,649908,761952,4,4,0,0
4720,28,2,VoterID,463296,760860,5,2,0,0
4721,35,2,Aadhar,654756,769800,0,0,0,1
4722,26,,VoterID,662400,840240,0,0,0,1
4723,47,2,Aadhar,577164,769404,0,0,0,0
4724,36,2,Aadhar,719364,994800,0,0,0,1
4725,47,1,Aadhar,702564,760764,8,3,0,0
4726,50,2,Aadhar,642996,879600,4,3,0,0
4727,50,2,Aadhar,538188,805728,2,2,0,1
4728,33,1,Aadhar,758556,858012,0,0,0,0
4729,43,2,Aadhar,774828,932040,3,3,0,1
4730,34,2,VoterID,517128,721056,0,0,0,1
4731,39,1,Aadhar,740556,859188,9,2,0,0
4732,34,1,Aadhar,605016,832560,0,0,0,0
4733,27,1,PAN,560352,823764,2,2,0,0
4734,40,2,Aadhar,645108,786000,3,0,0,0
4735,47,2,PAN,510528,693684,3,0,0,0
4736,48,1,Aadhar,502728,821808,3,3,0,0
4737,35,1,Aadhar,909012,1299084,4,2,0,0
4738,37,2,Aadhar,632436,826404,2,0,0,0
4739,35,2,Aadhar,794028,1091112,0,0,0,1
4740,28,1,Aadhar,663108,799884,5,4,0,0
4741,41,2,Aadhar,553980,743496,7,3,0,0
4742,47,2,Aadhar,675108,766800,25,14,0,0
4743,34,1,VoterID,666156,867276,0,0,0,1
4744,45,1,Aadhar,737364,894000,2,2,0,0
4745,38,1,Aadhar,699108,822528,7,6,0,1
4746,43,2,Aadhar,1149600,2101500,7,4,0,1
4747,31,2,VoterID,624936,774468,0,0,0,1
4748,35,1,Aadhar,684108,782496,0,0,0,0
4749,42,2,Aadhar,737964,949992,0,0,0,1
4750,47,2,Aadhar,814584,1207368,0,0,0,0
4751,43,2,Driving,403008,714240,4,0,0,1
4752,38,2,Aadhar,472728,1293600,0,0,0,0
4753,40,1,Aadhar,711108,869880,0,0,0,0
4754,29,1,Aadhar,577740,717588,0,0,0,1
4755,34,2,Aadhar,693108,834204,4,0,0,0
4756,48,2,Aadhar,642588,863448,2,2,0,1
4757,42,2,Aadhar,788028,917160,0,0,0,0
4758,31,2,Aadhar,538716,771552,0,0,0,0
4759,34,1,Aadhar,609636,728892,4,3,0,1
4760,28,2,Aadhar,1157880,1893600,0,0,0,1
4761,32,2,Aadhar,663108,842772,3,0,0,1
4762,35,1,Aadhar,675108,870120,22,2,0,1
4763,43,2,Aadhar,669108,874104,0,0,0,0
4764,27,1,Aadhar,728556,882600,0,0,0,0
4765,31,2,Aadhar,736164,841140,2,2,0,1
4766,29,2,Aadhar,701364,938700,0,0,0,0
4767,45,1,Aadhar,919812,1283988,5,3,0,1
4768,33,1,Aadhar,663108,900864,2,0,0,0
4769,34,2,Aadhar,770556,1005360,77,6,0,0
4770,38,2,Aadhar,508920,776400,3,2,0,0
4771,49,1,Aadhar,778584,933168,0,0,0,1
4772,46,1,Aadhar,603636,956220,0,0,0,0
4773,28,2,VoterID,487128,942948,0,0,0,0
4774,49,1,Aadhar,699108,806364,0,0,0,0
4775,33,2,Aadhar,592188,795396,10,3,0,1
4776,25,2,Aadhar,727032,884316,0,0,0,0
4777,49,2,Aadhar,564348,924564,3,2,0,0
4778,40,1,Aadhar,806028,1020888,5,4,0,0
4779,24,,Passport,639636,846780,0,0,0,1
4780,39,2,VoterID,639636,746256,8,3,0,0
4781,24,,Aadhar,597156,785208,0,0,0,0
4782,38,2,Aadhar,600216,1170624,0,0,0,1
4783,38,1,Aadhar,389808,673392,2,0,0,0
4784,42,2,VoterID,463128,822888,0,0,0,1
4785,26,1,Aadhar,662736,812400,2,2,0,1
4786,44,1,Aadhar,580188,804000,2,0,0,1
4787,36,1,Aadhar,1017648,1358520,2,2,0,0
4788,31,1,Driving,679200,1084092,2,2,0,0
4789,44,1,Aadhar,597636,808464,4,2,0,1
4790,48,1,Aadhar,603636,764424,2,2,0,0
4791,49,1,Aadhar,853476,1170000,0,0,0,0
4792,36,1,Aadhar,614136,742800,5,3,0,0
4793,26,1,Aadhar,688008,819888,0,0,0,1
4794,45,1,Aadhar,654708,753600,2,2,0,0
4795,38,2,Aadhar,490728,1298148,3,3,0,0
4796,45,2,VoterID,699108,789312,5,3,0,0
4797,32,1,Aadhar,585636,809400,0,0,0,0
4798,35,1,Aadhar,544188,784416,10,2,0,0
4799,42,1,Aadhar,694956,895908,11,4,0,0
4800,44,1,Aadhar,725892,875916,0,0,0,0
4801,28,2,PAN,922368,1335408,0,0,0,1
4802,25,1,Aadhar,694308,1024488,0,0,0,0
4803,47,1,Aadhar,783708,975012,10,4,0,0
4804,41,1,Aadhar,772584,880800,0,0,0,0
4805,31,1,Aadhar,681108,865308,2,2,0,1
4806,25,2,Aadhar,885012,1291200,0,0,0,0
4807,35,2,Aadhar,699636,887172,3,3,0,1
4808,38,2,Aadhar,790728,1043400,2,0,0,1
4809,41,2,Aadhar,556188,852540,8,3,0,0
4810,36,1,Aadhar,626436,979980,0,0,0,0
4811,33,1,Aadhar,872604,1049736,2,0,0,0
4812,46,1,Aadhar,679908,781776,13,7,0,0
4813,44,2,VoterID,712164,893556,2,0,0,0
4814,35,1,Aadhar,671508,806376,0,0,0,0
4815,25,2,Aadhar,802584,1004400,0,0,0,1
4816,40,2,Aadhar,468888,767484,0,0,0,0
4817,34,1,Aadhar,665868,835776,0,0,0,0
4818,36,1,Aadhar,815028,979752,0,0,0,0
4819,27,1,Aadhar,699108,1103868,0,0,0,1
4820,50,2,Aadhar,536460,916068,3,3,0,0
4821,32,1,Aadhar,470664,784320,0,0,0,1
4822,44,2,VoterID,729756,885756,0,0,0,1
4823,32,2,Aadhar,609636,804408,0,0,0,0
4824,28,1,Aadhar,904200,1034400,0,0,0,0
4825,40,2,Aadhar,644388,792624,2,2,0,1
4826,43,2,Aadhar,449268,790200,14,6,0,0
4827,33,1,Driving,526728,631668,0,0,0,0
4828,47,1,Aadhar,790584,960504,6,4,0,0
4829,32,2,VoterID,684156,967236,0,0,0,1
4830,27,2,Aadhar,556188,825036,0,0,0,0
4831,48,2,Aadhar,1074996,1949052,2,2,0,0
4832,48,2,Aadhar,786828,900000,2,0,0,0
4833,25,1,VoterID,790584,947400,0,0,0,0
4834,29,2,Aadhar,781584,970008,0,0,0,0
4835,24,2,Aadhar,705108,866160,0,0,0,0
4836,27,2,Aadhar,713364,949824,3,2,1,1
4837,42,2,VoterID,527076,888444,4,3,0,1
4838,22,,Aadhar,637188,940416,0,0,0,0
4839,34,1,Aadhar,915948,1248204,4,4,0,0
4840,46,2,VoterID,645636,901152,3,2,0,0
4841,34,2,Aadhar,699108,1152000,0,0,0,1
4842,41,2,Aadhar,484728,757800,4,4,0,0
4843,47,2,Aadhar,770556,924000,0,0,0,0
4844,42,2,Aadhar,722364,868128,6,2,0,1
4845,45,2,Aadhar,538188,837252,3,2,0,0
4846,43,1,Aadhar,612936,736656,0,0,0,0
4847,29,1,Aadhar,578988,779580,2,2,0,0
4848,44,2,Aadhar,1150788,1991640,2,2,0,1
4849,36,2,Aadhar,686808,818472,2,2,0,1
4850,47,1,Aadhar,932208,1121400,2,2,0,1
4851,42,2,Aadhar,648036,869136,2,2,0,0
4852,26,2,Aadhar,651108,898092,2,2,0,1
4853,41,2,Aadhar,699108,988440,0,0,0,0
4854,37,2,Aadhar,722556,876000,7,2,0,0
4855,28,1,Aadhar,696036,857556,0,0,0,0
4856,34,1,Aadhar,345564,1122948,6,2,0,0
4857,24,1,Aadhar,600036,818520,0,0,0,0
4858,26,1,Aadhar,413268,711420,0,0,0,0
4859,29,2,Aadhar,556188,777456,0,0,0,1
4860,30,2,Aadhar,849804,1129212,3,3,0,0
4861,41,2,Driving,841284,1402596,0,0,0,1
4862,27,1,Aadhar,549660,856344,0,0,0,0
4863,38,2,VoterID,551004,818952,13,7,0,1
4864,28,1,Aadhar,675108,815280,3,3,0,0
4865,44,2,Aadhar,603636,738000,0,0,0,0
4866,31,1,Aadhar,861804,1176612,6,3,0,1
4867,28,2,PAN,600936,756000,0,0,0,1
4868,41,2,Aadhar,612936,932400,0,0,0,0
4869,47,1,Aadhar,820584,928536,4,2,0,0
4870,26,1,Aadhar,639636,811428,2,0,0,0
4871,42,2,Aadhar,550548,890832,6,3,0,1
4872,29,1,Aadhar,699108,889728,3,0,0,1
4873,31,1,Aadhar,602436,772584,2,2,0,0
4874,27,1,Aadhar,818028,984000,0,0,0,0
4875,40,2,VoterID,649356,825612,2,2,0,1
4876,30,1,Aadhar,944232,1320528,3,3,0,1
4877,45,1,Aadhar,738564,881748,0,0,0,0
4878,47,2,VoterID,685908,841092,3,2,0,1
4879,39,1,Aadhar,582696,744348,0,0,0,0
4880,36,2,Aadhar,427452,812916,2,2,0,0
4881,29,1,Aadhar,844656,1199400,0,0,0,0
4882,37,1,Aadhar,404928,816624,0,0,0,0
4883,44,2,Aadhar,661908,815772,2,2,0,0
4884,36,2,Aadhar,636936,830040,2,0,0,1
4885,28,1,Aadhar,945552,1297800,6,3,0,1
4886,32,2,Aadhar,546588,731040,2,0,0,0
4887,47,2,Aadhar,520728,758520,15,5,0,0
4888,30,2,Aadhar,693108,972000,2,2,0,0
4889,28,2,VoterID,685356,890580,0,0,0,0
4890,28,2,Aadhar,615636,905412,0,0,0,0
4891,32,2,Aadhar,718956,948264,0,0,0,1
4892,27,1,Aadhar,638136,730800,0,0,0,0
4893,28,2,Aadhar,739788,893676,5,2,0,1
4894,43,2,Aadhar,478728,841560,2,0,0,0
4895,40,2,Aadhar,708156,855948,79,18,1,1
4896,46,2,Aadhar,332748,890400,2,0,0,0
4897,41,2,Aadhar,756156,916836,4,2,0,1
4898,48,2,Aadhar,948948,1141764,0,0,0,0
4899,33,1,Aadhar,722556,830136,0,0,0,1
4900,24,2,VoterID,580188,737232,2,2,0,0
4901,45,1,Aadhar,782028,924000,0,0,0,0
4902,38,1,Aadhar,557940,753732,0,0,0,0
4903,36,1,VoterID,658956,768624,3,3,0,1
4904,32,1,Aadhar,427668,563520,2,2,0,0
